SSID,Signal(dBm),Timestamp,Location,Scan_ID,Run
NTUST-UAM,-93,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
NTUST-UAM,-78,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
NTUST-UAM,-77,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
NTUST-UAM,-75,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
NTUST-UAM,-74,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
NTUST-UAM,-73,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
NTUST-UAM,-71,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
NTUST-UAM,-70,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
NTUST-UAM,-68,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
NTUST-UAM,-65,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
NTUST-UAM,-58,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
NTUST-UAM,-55,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
NTUST-UAM,-54,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
GIDLE401-1_5G,-95,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
PBL713_5G,-95,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
ESD_5G,-95,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
RB501,-95,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
Yie & Esther,-95,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
CI3D_5G,-94,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
t4-602-1,-94,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
t4-602-1,-81,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
SparkOffice-WIFI,-94,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
SparkOffice-WIFI,-92,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
DIRECT-42-HP M227f LaserJet,-93,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
å²,-93,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
TR828_5G,-92,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
Sparktech-Guest,-92,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
Everfocus,-92,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
810-2_5G,-92,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
Aolab300-3_5G,-90,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
BBA-1028,-89,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
IB-9F,-89,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
Nexlit-5GHz,-88,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
DIRECT-I8-OPPO Pad 3,-87,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
MUTEC,-87,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
general_7006,-84,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
NTUST,-83,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
ASUS,-83,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
CI3D,-83,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
NGLA_24G,-79,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
ææ©ç¶ºâs iPhone,-77,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
RTCL,-73,2025-11-05 09:56:23,LaptopPriority/CurrentPeriodicals,3,1
NTUST-UAM,-96,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-95,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-95,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-93,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-91,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-79,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-78,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-77,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-71,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-71,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-70,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-61,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-57,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-57,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-56,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-50,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-56,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-98,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-95,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-95,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-89,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-88,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-81,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-75,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-74,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-73,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-73,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-58,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-57,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-55,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-50,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
eduroam,-99,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
eduroam,-97,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
eduroam,-97,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
eduroam,-97,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
eduroam,-96,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
eduroam,-96,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
eduroam,-94,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
eduroam,-92,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
eduroam,-91,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
eduroam,-91,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
eduroam,-84,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
eduroam,-75,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
eduroam,-71,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
eduroam,-69,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
eduroam,-63,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
eduroam,-57,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
eduroam,-56,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
eduroam,-55,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
eduroam,-50,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-56,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-98,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-95,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-95,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-89,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-88,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-81,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-75,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-74,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-73,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-73,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-58,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-57,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-55,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP,-50,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
Hong office,-98,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP-5G,-98,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-PEAP-5G,-97,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
Hidden_Network,-97,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
Hidden_Network,-96,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
Hidden_Network,-95,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
Hidden_Network,-93,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
Hidden_Network,-72,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
IB812_5G,-97,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
IB-811_5G,-97,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
MUTEC-5G,-97,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-96,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-95,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-95,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-93,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-91,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-79,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-78,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-77,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-71,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-71,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-70,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-61,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-57,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-57,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-56,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-50,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
ä¾é½ä¾äº,-96,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
ä¾é½ä¾äº,-94,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
Yie Office,-96,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
Yie & Esther,-95,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
GIDLE401-1_5G,-95,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
PBL713_5G,-95,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
ESD_5G,-95,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
SparkOffice-WIFI,-94,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
SparkOffice-WIFI,-92,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
t4-602-1,-94,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
t4-602-1,-81,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
å²,-93,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
mcnlab,-93,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
DIRECT-42-HP M227f LaserJet,-93,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
TR828_5G,-92,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
810-2_5G,-92,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
Sparktech-Guest,-92,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
Everfocus,-92,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
RB501,-92,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
BBA-1028,-89,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
IB-9F,-89,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
Nexlit-5GHz,-88,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
Aolab300-3_5G,-87,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
DIRECT-I8-OPPO Pad 3,-87,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
MUTEC,-87,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
general_7006,-84,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST,-83,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
ASUS,-83,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
CI3D,-83,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
chiang_yu_da,-80,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NGLA_24G,-79,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
RTCL,-78,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
ææ©ç¶ºâs iPhone,-77,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
CI3D_5G,-99,2025-11-05 09:56:30,LaptopPriority/CurrentPeriodicals,4,1
NTUST-UAM,-96,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-95,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-95,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-93,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-92,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-89,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-79,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-78,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-77,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-75,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-71,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-70,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-60,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-57,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-56,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-51,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-47,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-93,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-98,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-95,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-95,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-89,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-89,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-88,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-81,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-75,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-74,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-73,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-73,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-60,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-60,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-57,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-50,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-47,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
eduroam,-99,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
eduroam,-97,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
eduroam,-97,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
eduroam,-97,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
eduroam,-96,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
eduroam,-96,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
eduroam,-94,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
eduroam,-92,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
eduroam,-91,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
eduroam,-91,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
eduroam,-88,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
eduroam,-82,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
eduroam,-78,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
eduroam,-75,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
eduroam,-74,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
eduroam,-71,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
eduroam,-69,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
eduroam,-60,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
eduroam,-55,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
eduroam,-51,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
eduroam,-47,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-93,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-98,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-95,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-95,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-89,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-89,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-88,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-81,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-75,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-74,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-73,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-73,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-60,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-60,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-57,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-50,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP,-47,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
Hong office,-98,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP-5G,-98,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-PEAP-5G,-97,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
Hidden_Network,-97,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
Hidden_Network,-96,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
Hidden_Network,-96,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
Hidden_Network,-95,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
Hidden_Network,-72,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
MUTEC-5G,-97,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
IB-811_5G,-97,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
Yie Office,-96,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-96,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-95,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-95,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-93,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-92,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-89,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-79,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-78,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-77,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-75,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-71,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-70,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-60,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-57,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-56,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-51,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
NTUST-UAM,-47,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
Yie & Esther,-95,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
ä¾é½ä¾äº,-95,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
ä¾é½ä¾äº,-94,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
DIRECT-I8-OPPO Pad 3,-95,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
PBL713_5G,-95,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
ESD_5G,-95,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
GIDLE401-1_5G,-95,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
Aolab300-3_5G,-94,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
t4-602-1,-94,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
t4-602-1,-81,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
SparkOffice-WIFI,-94,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
SparkOffice-WIFI,-92,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
mcnlab,-93,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
RB501,-93,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
TR828_5G,-92,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
Sparktech-Guest,-92,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
Everfocus,-92,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
å²,-91,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
IB-9F,-89,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
Nexlit-5GHz,-88,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
MUTEC,-87,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
general_7006,-84,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
CI3D,-83,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
ASUS,-83,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
ææ©ç¶ºâs iPhone,-81,2025-11-05 09:56:38,LaptopPriority/CurrentPeriodicals,5,1
